Tiempo (años),Escenario Base,Tratamiento 50%,Tratamiento 80%,Tratamiento 95%,Intervención Combinada,Escenario Optimista
17.2,1.6717296781360644,0.20173974676985862,0.027139802832021713,0.006891118361987376,-8351.913170597627,-16929.407685336857
17.3,1.6356190277708629,0.1946957007674708,0.02583641963581168,0.006496691972937375,-8401.913170597627,-17029.40768533686
17.400000000000002,1.600304602321297,0.18789924431143112,0.02459580308824815,0.0061248744897649835,-8451.913170597629,-17129.40768533686
17.5,1.5657681513936106,0.18134156739799293,0.023414910319509007,0.005774366158741821,-8501.913170597627,-17229.407685336857
17.6,1.5319918630058063,0.17501421425271077,0.02229085444938136,0.005443940126184148,-8551.913170597627,-17329.407685336857
17.7,1.4989583635876547,0.16890904209006327,0.021220902918328913,0.0051324423130247555,-8601.913170597627,-17429.407685336857
17.8,1.4666507111500025,0.16301817674680963,0.020202445707340925,0.004838791297289077,-8651.913170597627,-17529.407685336857
17.900000000000002,1.4350523814995868,0.15733401252222534,0.019232991479052962,0.004561964085931821,-8701.913170597629,-17629.40768533686
18.0,1.4041472769833578,0.1518492121781013,0.01831016757774678,0.0043009931610785875,-8751.913170597627,-17729.407685336857
18.1,1.3739196702633651,0.14655670563257367,0.01743171842040291,0.004054966206771201,-8801.913170597629,-17829.40768533686
18.2,1.344354199772664,0.14144968364052798,0.01659551094231288,0.003823027171808048,-8851.913170597627,-17929.407685336857
18.3,1.3154358697153061,0.1365216142312666,0.01579951381678979,0.0036043713633345594,-8901.913170597627,-18029.407685336857
18.400000000000002,1.2871500500400028,0.13176618654645675,0.01504178613700904,0.0033982366423895268,-8951.913170597629,-18129.40768533686
18.5,1.2594824605528092,0.1271772995141768,0.01432047741304,0.0032039029722071137,-9001.913170597627,-18229.407685336857
18.6,1.2324191840420176,0.12274906184891603,0.01363382693113023,0.003020692122898258,-9051.913170597627,-18329.40768533686
18.7,1.2059466354624169,0.11847579205157559,0.012980165535098767,0.0028479688062097073,-9101.913170597627,-18429.407685336857
18.8,1.180051536744963,0.1143520140492791,0.012357911153387049,0.0026851334744592433,-9151.913170597627,-18529.40768533686
18.900000000000002,1.1547209167967842,0.11037246399024679,0.011765551767709449,0.0025316184676096227,-9201.913170597629,-18629.40768533686
19.0,1.1299421115011785,0.10653207907037147,0.011201644236389393,0.002386887963123784,-9251.913170597627,-18729.407685336857
19.1,1.1057027604076233,0.10282596177744247,0.010664814273307309,0.002250437989267531,-9301.913170597629,-18829.40768533686
19.200000000000003,1.081990796295997,0.09924937884179534,0.010153755570382447,0.002121796423396472,-9351.913170597629,-18929.40768533686
19.3,1.0587944565932332,0.09579776123631152,0.009667233017225496,0.002000516462196301,-9401.913170597629,-19029.40768533686
19.400000000000002,1.0361022422332338,0.09246670405933104,0.009204068867370891,0.0018861753718647963,-9451.913170597629,-19129.40768533686
19.5,1.013902912614923,0.0892519637330281,0.008763137824124217,0.0017783743843374237,-9501.913170597627,-19229.407685336857
19.6,0.9921854856022418,0.08614946443463078,0.00834336704056208,0.001676739115136565,-9551.913170597629,-19329.407685336857
19.700000000000003,0.9709392375241531,0.08315526978253367,0.007943736546570351,0.0015809182034078474,-9601.913170597629,-19429.40768533686
19.8,0.9501537026290617,0.08026557380536435,0.007563279917354964,0.001490578763260239,-9651.913170597629,-19529.407685336857
19.900000000000002,0.9298186603950368,0.07747670094198324,0.0072010760266246745,0.0014054060124432293,-9701.913170597629,-19629.40768533686
20.0,0.9099241221899701,0.07478510604148413,0.006856246517300292,0.0013251035083159854,-9751.913170597627,-19729.407685336857
